url,label
https://coloradosprings.gov/police-department/article/news/traffic-fatality-woodman-road-and-campus,Media Bulletins
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/summary/080321summary.pdf,Daily Activity Logs
http://www.longbeach.gov/police/press-releases/dui---driver-s-license-checkpoint-planned-this-weekend/,Media Bulletins
https://alpha.austin.gov/police-oversight/formal-complaint-responsibility-to-know-and-compl-2/,Poor Data Source
https://www.gurnee.il.us/government/departments/police-department/community-involvement/gurnee-citizen-police-academy/gurnee-citizen-police-academy/week-4,Media Bulletins
https://www.roundrocktexas.gov/wp-content/uploads/2019/12/coffee_cop.png,Poor Data Source
http://www.longbeach.gov/police/press-releases/robbery-suspect-arrested-and-charged-1-/,Media Bulletins
https://wyomingohio.gov/departments/police-department-2/commend-an-officer/,Poor Data Source
https://coloradosprings.gov/police-department/article/news/shooting-investigation-1800-block-monterey,Media Bulletins
https://police.birminghamal.gov/bureaus/support-operations/records/,Resources
https://norfolkne.gov/government/departments/police-division/press-releases/october-3rd-press-release-2022.html,Media Bulletins
https://alpha.austin.gov/es/police-oversight/formal-complaint-impartial-attitude-and-courtesy-53/,Poor Data Source
http://www.longbeach.gov/police/press-releases/dui-driver-s-license-checkpoint-planned-this-weekend-5-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/robberymurder-investigation---1900-block-of-pacific-ave/,Media Bulletins
https://delcopa.gov/courts/familycourtadvisory.html,Resources
https://delcopa.gov/publicrelations/releases/18pdfs/18efilingprogramoct11.pdf,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/traffic-fatality-7th-and-olive/,Media Bulletins
https://www.antioch.il.gov/wpfb-file/11-07-16-police-and-fire-agenda-pdf-5/,Poor Data Source
https://sanramon.ca.gov/policenews,List of Data Sources
https://www.dps.arkansas.gov/law-enforcement/arkansas-state-police/divisions/highway-patrol/troop-j-commander/,Personnel Records
http://lafayettepolice.us/735/youth-fire-setter-program,Not Criminal Justice Related
https://estespark.colorado.gov/departments/police/support-services/auxiliary-unit,Training & Hiring Info
http://www.longbeach.gov/police/press-releases/traffic-fatality--lb-blvd----market-street-/,Media Bulletins
http://www.paloshillspolice.us/wp-content/uploads/2017/02/bozen_17.jpg,Poor Data Source
http://www.longbeach.gov/police/press-releases/officerinvolvedshooting/,Media Bulletins
http://police.portlandmaine.gov/805/orders-as-passed-fiscal-year-2017-to-201,List of Data Sources
https://www.southamptontownnypolice.gov/faq.aspx?qid=452,Not Criminal Justice Related
https://www.milpitas.gov/milpitas/departments/police/investigations/,Poor Data Source
https://police.birminghamal.gov/aboutfuture/,Contact Info & Agency Meta
https://coloradosprings.gov/police-department/page/police-blotter,Media Bulletins
https://www.pinevillenc.gov/organizer/pineville-police-2/,Poor Data Source
http://www.longbeach.gov/police/press-releases/dui-driver-s-license-checkpoint-planned-this-weekend-7-/,Media Bulletins
http://police.byram-ms.us/bradford-place-auto-burglary/,Media Bulletins
http://www.longbeach.gov/police/press-releases/reward-issued-in-2014-case/,Media Bulletins
https://www.hayward-ca.gov/discover/news/may21/police-blotter-may-2-8-2021,Media Bulletins
https://www.knoxvilletn.gov/government/city_departments_offices/police_department/investigations_bureau/special_crimes_unit/domestic_violence_help,Resources
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/blotter/042021blotter.pdf,Media Bulletins
https://www.pleasantprairiewi.gov/departments/police/news/police_and_fire___rescue_news_archive/2021_news_releases/police_announce_promotions,Media Bulletins
https://www.lynchburgvapolice.gov/wp-content/uploads/2021/06/lpd-seal-e1662580813573.png,Poor Data Source
https://www.knoxvilletn.gov/government/city_departments_offices/civil_service_department/how_to_apply_for_police,Training & Hiring Info
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/blotter/020921blotter.pdf,Media Bulletins
https://delcopa.gov/planning/developmentreview.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/murder-investigation---1400-blk-pacific-ave/,Media Bulletins
https://www.ashevillenc.gov/news/asheville-police-urge-motorcycle-caution-on-town-mountain-road/,Media Bulletins
https://delcopa.gov/controller/pdf/unclaimed/unclaimedfundslist.pdf,Resources
https://www.southamptontownnypolice.gov/faq.aspx?qid=288,Resources
http://www.longbeach.gov/police/press-releases/national-pharmaceutical-take-back-event/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-seek-public-s-help-with-july-2014-murder-case--sketches-of-persons-of-interest-released/,Media Bulletins
https://pittsburghpa.gov/police/police-contacts,Poor Data Source
http://www.longbeach.gov/police/about-the-lbpd/employment/join-lbpd/step-8/,Training & Hiring Info
https://controller.phila.gov/office-of-the-city-controller-announces-community-council-members-to-support-review-of-the-philadelphia-police-department/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-seek-additional-indecent-exposure-victims/,Media Bulletins
https://www.prospertx.gov/residents/police/police-department/about-the-department/,Poor Data Source
https://www.antioch.il.gov/wpfb-file/04-10-12-police-pension-agenda-pdf-5/,Poor Data Source
https://cheswold.delaware.gov/cheswold-police-department-yearly-traffic-statistics/march-2021-traffic-stop-report/,Annual & Monthly Reports
https://police.greenvillesc.gov/1719/internships,Resources
http://www.longbeach.gov/police/press-releases/murder-investigation4/,Media Bulletins
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0714/,Poor Data Source
https://coloradosprings.gov/police-department/article/news/update-officer-involved-shooting-hwy-115,Officer Involved Shootings
http://www.longbeach.gov/police/press-releases/pedestrian-safety-operation-a-success/,Media Bulletins
http://www.longbeach.gov/police/press-releases/l.b.p.d.-promotes-assistant-chief/,Media Bulletins
https://delcopa.gov/departments/parks/pdf/dogparkapplication.pdf,Resources
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/blotter/010122blotter.pdf,Daily Activity Logs
http://www.ryepolice.us/pressrelease/press-release-burglary-suspect,Media Bulletins
https://police.greenvillesc.gov/1865/credit-union,Not Criminal Justice Related
http://www.lafayettepolice.us/826/fire-blocking,Not Criminal Justice Related
https://dccouncil.gov/donation-disclosures/copy-of-april-2019-donation-disclosures-2/,Policies & Contracts
https://alpha.austin.gov/es/police-oversight/2020-06-4-15/,Poor Data Source
https://www.lynchburgvapolice.gov/wp-content/uploads/2022/01/veh-3.jpg,Poor Data Source
https://www.cityofladue-mo.gov/departments/police-department/community/maps-167,Not Criminal Justice Related
https://www.antioch.il.gov/wpfb-file/12-09-14-police-pension-agenda-pdf/,Poor Data Source
https://www.coppelltx.gov/592/hotel-occupancy-tax,Not Criminal Justice Related
https://www.montgomeryohio.gov/meet-steve-coppel-a-diversity-inclusion-committee-member/steve-coppel/,Not Criminal Justice Related
https://ci.guadalupe.ca.us/documents/police-officer/,Training & Hiring Info
http://www.longbeach.gov/police/press-releases/undetermined-death-investigation3/,Media Bulletins
https://barnegatpolice.us/download/field-check/,Field Contacts
https://www.cityofpinebluff-ar.gov/copycred,Not Criminal Justice Related
https://delcopa.gov/publicrelations/releases/2021/whatvoterscanexpect.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/five-cited-during-undercover-vice-operation/,Media Bulletins
https://www.foxcrossingwi.gov/departments/police-department/resources/83-07_use-of-force/,Poor Data Source
http://www.longbeach.gov/police/press-releases/two-arrested--drugs--cash-and-guns-seized-in-connection-with-drug-trafficking/,Media Bulletins
http://www.ryepolice.us/announcements/holiday-parade,Not Criminal Justice Related
https://www.coronadelmar.us/gambler-left-puppy-in-hot-car-with-mouth-taped-shut-at-vegas-casino-police-say/,Media Bulletins
https://delcopa.gov/vote/pdf/latecontributions_24hourreport.pdf,Not Criminal Justice Related
https://police.greenvillesc.gov/232/jury-duty,Not Criminal Justice Related
https://brookfieldil.gov/publication/fire-and-police-commission-special-meeting-december-17-2015/,Poor Data Source
https://www.mass.gov/doc/2016-deputy-police-chief-employmentexperience-form-for-attleboro-examination-0/download,Training & Hiring Info
https://www.warracres-ok.gov/police-department-history/warr-acres-old4/,Poor Data Source
https://www.eutawal.gov/news/national-police-week-2022/,Poor Data Source
https://www.coppelltx.gov/929/earthfest,Not Criminal Justice Related
https://police.greenvillesc.gov/427/minoritywoman-owned-business-enterprise-,Not Criminal Justice Related
https://police.bixbyok.gov/256/find-laws-pertaining-to-the-city-of-bixb,Not Criminal Justice Related
https://coloradosprings.gov/police-department/webform/chiefs-youth-advisory-council-application,Resources
https://coloradosprings.gov/police-department/article/news/traffic-fatality-marksheffel-road-and-0,Media Bulletins
http://www.longbeach.gov/police/press-releases/fumigation-burglaries/,Media Bulletins
https://delcopa.gov/planning/pubs/openspaceplanvoliii.html,Not Criminal Justice Related
http://www.longbeach.gov/press-releases/city-manager-announces-potential-recruitment-process-for-police-chief/,Media Bulletins
http://www.longbeach.gov/police/press-releases/warrant--expungement-servicing-event/,Media Bulletins
http://www.longbeach.gov/police/press-releases/click-it-or-ticket-campaign-starts-may-21st/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-checkpoint-proves-effective-2-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/super-bowl-driving-impaired-enforcement/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-14-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/duidrivers-license-checkpoint-planned-tomorrow/,Media Bulletins
http://www.longbeach.gov/police/press-releases/click-it-or-ticket-campaign-begins-may-18th/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder---3100-block-e-artesia-blvd/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality--ocean-blvd----710-transition-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---obispo-ave-and-broadway/,Media Bulletins
http://www.longbeach.gov/police/press-releases/duidrivers-license-checkpoint-planned-this-weekend7/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-enforcement-operations-planned-this-weekend-6-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/checkpoint/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol-nets-four-arrests/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol-proves-effective-6-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality3/,Media Bulletins
http://www.longbeach.gov/police/press-releases/charges-filed-against-three-suspects-for-brutal-crime/,Media Bulletins
http://www.longbeach.gov/police/press-releases/distracting-driving-will-be-enforced/,Media Bulletins
http://www.longbeach.gov/police/press-releases/robbery-suspects-arrestd-and-charged/,Media Bulletins
http://www.longbeach.gov/police/press-releases/arrest-made-and-charges-filed-in-human-trafficking-of-a-minor-case/,Media Bulletins
http://www.longbeach.gov/police/press-releases/duidrivers-license-checkpoint-planned-this-weekend4/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-2-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-marina-dr---studebaker/,Media Bulletins
http://www.longbeach.gov/police/press-releases/bird-theft-suspect-arrested--two-others-remain-outstanding/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-1100-block-locust/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol-nets-five-arrests/,Media Bulletins
http://www.longbeach.gov/police/press-releases/frequently-requested-lbpd-policies-available-on-website/,Media Bulletins
http://www.longbeach.gov/police/press-releases/graduation-and-summer-break-safety-tips-1-/,Media Bulletins
http://www.longbeach.gov/press-releases/long-beach-police-lieutenant-reunites-with-resident-he-helped/,Media Bulletins
http://www.longbeach.gov/police/press-releases/three-suspects-arrested-for-2013-murder/,Media Bulletins
https://www.coppelltx.gov/524/state-of-the-city,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/motorcycle-safety-operation/,Media Bulletins
https://southamptontownnypolice.gov/faq.aspx?qid=299,Contact Info & Agency Meta
https://coloradosprings.gov/police-department/article/news/suspect-multiple-armed-robberies-arrested,Media Bulletins
https://alpha.austin.gov/en/police-oversight/formal-complaints-opo-processed-on-june-5-purpose-and-scopecommunity-policing-and-other-policy-violations/,Poor Data Source
http://www.longbeach.gov/police/press-releases/murder-investigation---1200-block-of-chestnut/,Media Bulletins
https://www.desmoineswa.gov/departments/police/online_crime_reporting/spanish_online_police_reporting,Poor Data Source
https://www.trinidad.co.gov/police-department,Poor Data Source
https://www.newcarrolltonmd.gov/government/departments/police_department/ncpd_news,List of Data Sources
http://lafayettepolice.us/616/commercial-kitchen-operations,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/2014-robbery-victim-dies--reward-renewed/,Media Bulletins
http://www.longbeach.gov/police/press-releases/motorcycle-safety-is-aim-of-l-b-p-d--operation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/human-sex-trafficking-task-force-operation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-10-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/charges-filed-against-former-police-officer/,Media Bulletins
http://www.longbeach.gov/police/press-releases/critical-missing---beltran-carmelo/,Media Bulletins
http://www.longbeach.gov/police/press-releases/update--excavation-to-be-conducted-in-missing-person-cold-case-investigation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-1900-block-chestnut-ave/,Media Bulletins
http://www.longbeach.gov/police/press-releases/tailgates-being-targeted--community-encouraged-to-take-precautions/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-driver-s-license-checkpoint-planned-this-weekend-14-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/donut-boy-visits-l.b.p2.d/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol-proves-effective-10-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---pacific-avenue-and-burnett-street/,Media Bulletins
http://www.longbeach.gov/police/press-releases/long-beach-police-dui-checkpoint-proves-effective-2-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/human-trafficking-suspect-arrested/,Media Bulletins
http://www.longbeach.gov/police/press-releases/halloween-safety-tips-2-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-seek-additional-indecent-exposure-victims-1-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/publics-help-needed-to-identify-hit-and-run-suspects/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-15-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-checkpoint-nets-one-arrest2/,Media Bulletins
http://www.longbeach.gov/police/press-releases/arrest-made---charges-filed-in-2013-shooting-case/,Media Bulletins
http://www.longbeach.gov/police/press-releases/winter-break-safety-tips-for-youth/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police---fire-memorial-ceremony/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-charges-filed/,Media Bulletins
http://www.longbeach.gov/police/press-releases/robbery-suspects-arrested-and-charged/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder2/,Media Bulletins
http://www.longbeach.gov/police/press-releases/l-b-p-d--offers-holiday-safety-tips/,Media Bulletins
https://www.elburn.il.us/police-department/vacation-watch/,Poor Data Source
https://spdblotter.seattle.gov/2021/10/03/driver-of-stolen-vehicle-arrested-after-ramming-police-cars-gas-station/,Media Bulletins
https://spdblotter.seattle.gov/2011/06/14/anti-police-graffiti-incident/,Media Bulletins
http://www.longbeach.gov/police/press-releases/arrests-made-in-the-kidnapping-murder-of-3-week-old-eliza-delacruz/,Media Bulletins
http://www.longbeach.gov/police/press-releases/don-t-be-a-victim-of-fraud-this-holiday-season/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---pacific-avenue-and-burnett-street/,Media Bulletins
http://www.longbeach.gov/police/press-releases/students-return-to-school-motorists-urged-to-drive-carefully/,Media Bulletins
http://www.longbeach.gov/press-releases/city-of-long-beach-initiates-outside-review-of-police-department-direct-messaging-application/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-investigation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/critical-missing-person/,Media Bulletins
http://www.longbeach.gov/police/press-releases/homicide-investigation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/long-beach-police-investigate-attempt-murder-of-chp-officer-following-pursuit/,Media Bulletins
http://www.longbeach.gov/police/press-releases/annual-police-and-fire-memorial-ceremony-will-include-addition-of-officer-william-h--waggoner/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---lakewood-blvd-and-sb-405-fwy/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-600-block-burnett/,Media Bulletins
http://www.longbeach.gov/police/press-releases/l.b.p.d.-announces-appointment-of-new-commanders--changes-in-command-staff-assignments/,Media Bulletins
http://www.longbeach.gov/police/press-releases/five-cited-during-undercover-vice-operation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---woodruff-avenue--conant-street/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-25-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/long-beach-police-announce-appointment-of-new-commander-and-assignment-of-next-west-division-commander/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-investigation----1000-block-of-east-11th-street/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---woodruff-avenue--conant-street/,Media Bulletins
http://www.longbeach.gov/press-releases/jason-campbell-appointed-police-administration-bureau-chief/,Media Bulletins
http://www.longbeach.gov/police/press-releases/officer-involved-shooting---2500-lb-blvd/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---willow-st.-and-golden-ave/,Media Bulletins
http://www.longbeach.gov/police/press-releases/critical-missing-person--douglas-grant/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-investigation-market-st--orange-ave/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-36-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/improving-motorcycle-safety-aim-of-l-b-p-d--operation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/improving-motorcycle-safety-aim-of-operation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/lbpd-academy-graduation-ceremony/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-1900-block-pch/,Media Bulletins
http://www.longbeach.gov/press-releases/long-beach-police-department-south-division-to-host-open-house/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-investigation2/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---cherry-and-carson/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-44-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/charges-filed-in-murder-investigation/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-investigation---600-block-of-cedar-ave/,Media Bulletins
http://www.longbeach.gov/police/press-releases/parents-arrested-for-murder-in-2013-suspicious-death-of-1-month-old-infant/,Media Bulletins
http://www.longbeach.gov/police/press-releases/operation-results-in-multiple-arrests--confiscation-of-numerous-firearms/,Media Bulletins
http://www.longbeach.gov/police/press-releases/duidrivers-license-checkpoint-planned-this-weekend3/,Media Bulletins
http://www.longbeach.gov/police/press-releases/assault-investigation-leads-to-firearm-discharge/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-shoreline-dr-and-710-fwy/,Media Bulletins
http://www.longbeach.gov/police/press-releases/in-custody-death/,Media Bulletins
http://www.longbeach.gov/police/press-releases/publics-help-sought-in-indecent-exposure/,Media Bulletins
https://delcopa.gov/treasurer/pdf/2021reassessmentvalues/36.pdf,Not Criminal Justice Related
https://www.mass.gov/doc/2017-police-officer-and-state-trooper-exam-poster/download,Training & Hiring Info
https://coloradosprings.gov/mayors-office/article/news/mayor-and-police-statements-about-bailey-civil,Media Bulletins
https://www.newarknj.gov/resources/instructions-for-crane-or-helicopter-lift,Not Criminal Justice Related
https://www.sandiego.gov/police/news-center/cold-cases/maria-cortes,Crime Maps & Reports
https://delcopa.gov/publicrelations/releases/2018/18redribbonweek.html,Not Criminal Justice Related
https://www.coppelltx.gov/953/lifelong-learning,Not Criminal Justice Related
https://wildwoodpolice-fl.gov/wpd-history/,Poor Data Source
https://cityofsweetwater.fl.gov/event/sweetwater-police-pension-plan-board-of-trustees-meeting-3/,Not Criminal Justice Related
https://www.mass.gov/doc/cancer-cervical-chicopee/download,Not Criminal Justice Related
https://dccouncil.gov/donation-disclosures/copy-of-august-2018-donation-disclosures-5/,Not Criminal Justice Related
https://ose.louisiana.gov/event/police-lieutenant/,Poor Data Source
https://delcopa.gov/departments/pdfs/2020adoptedbudget.pdf,Annual & Monthly Reports
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/arrests/082321arrests.pdf,Arrest Records
https://www.mass.gov/letter-ruling/letter-ruling-81-13-printing-and-photocopying-equipment,Not Criminal Justice Related
https://www.mass.gov/doc/case-study-city-of-chicopee/download,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/dui-checkpoint-nets-arrests/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-100-block-48th/,Media Bulletins
http://www.longbeach.gov/police/press-releases/undetermined-death-investigation-1-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-clark-and-eagle/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-5400-block-atlantic/,Media Bulletins
http://www.longbeach.gov/police/press-releases/l.b.p.d.-announces-appointment-of-new-commanders--changes-in-command-staff-assignments/,Media Bulletins
http://www.longbeach.gov/police/press-releases/undetermined-deaths-do-not-appear-related/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-investigation---800-block-of-alamitos-avenue/,Media Bulletins
http://www.longbeach.gov/globalassets/police/media-library/images/press-releases/2016/thumb_halloween---kids-in-costume.png,Poor Data Source
http://www.longbeach.gov/police/press-releases/missing-person---kylexia-newman/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-checkpoint-proves-effective-1-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-22-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/felony-robbery-suspect-arrested/,Media Bulletins
http://www.longbeach.gov/police/press-releases/---located---missing-3-week-old-infant-found-deceased-in-san-diego-county/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-1300-block-wesley-dr/,Media Bulletins
http://www.longbeach.gov/police/press-releases/fatality-7-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/publics-help-sought-in-locating-hit--run-suspect/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-spring-street-west-of-el-dorado-park/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol-proves-effective-1-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-1300-block-of-pine/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-28-/,Media Bulletins
http://www.longbeach.gov/attorney/press-releases/court-dismisses-lawsuits-by-two-long-beach-police-officers-against-the-city-of-long-beach/,Media Bulletins
http://www.longbeach.gov/police/press-releases/fatality-3-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-impersonator/,Media Bulletins
http://www.longbeach.gov/police/press-releases/publics-help-needed-to-identify-robbery-suspects/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---ocean-blvd-and-ca-47/,Media Bulletins
http://www.longbeach.gov/police/press-releases/arrest-made-in-sexual-assault-case-1-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/body-found-1000-block-of-w--carson-street/,Media Bulletins
http://www.longbeach.gov/police/press-releases/l.b.p.d-announces-appointment-of-new-commander/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-seek-public-s-help-to-identify-burglary-suspect/,Media Bulletins
http://www.longbeach.gov/police/press-releases/results-of-saturday-s-l-b-p-d--s-driving-under-the-influence-saturation-patrol/,Media Bulletins
http://www.longbeach.gov/attorney/press-releases/court-dismisses-lawsuits-by-two-long-beach-police-officers-against-the-city-of-long-beach/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-2200-block-of-golden-ave/,Media Bulletins
http://www.longbeach.gov/police/press-releases/found---critical-missing-person----1-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality--4th---obispo-/,Media Bulletins
http://www.longbeach.gov/press-releases/long-beach-police-department-awarded-blue-line-security-contract/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-22-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/store-clerk-struck-by-gunfire-during-robbery--public-s-help-sought-to-identify-suspect/,Media Bulletins
http://www.longbeach.gov/police/press-releases/officer-involved-shooting-4-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-enforcement-operation-planned-this-weekend/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-checkpoint-planned-this-weekend-1-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/duidrivers-license-checkpoint-planned-this-weekend6/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-enforcement-operation-planned-for-long-beach-pride/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-checkpoint-2-/,Media Bulletins
http://www.longbeach.gov/press-releases/outside-review-of-police-department-direct-messaging-application-complete/,Media Bulletins
http://www.longbeach.gov/police/press-releases/two-suspects-arrested-for-string-of-commercial-burglaries/,Media Bulletins
http://www.longbeach.gov/press-releases/long-beach-police-lieutenant-reunites-with-resident-he-helped/,Media Bulletins
http://www.longbeach.gov/police/press-releases/search-warrant-operation/,Media Bulletins
http://www.longbeach.gov/press-releases/long-beach-city-council-restores-paramedic-rescue-12--reinstates-police-academy-operations-with-measure-a-funding/,Media Bulletins
http://www.longbeach.gov/police/press-releases/st-patricks-day-saturation-patrol/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-1300-block-11th/,Media Bulletins
https://www.southamptontownnypolice.gov/1767/liberty-gardens,List of Data Sources
http://www.longbeach.gov/police/press-releases/academy-graduation---class-90/,Media Bulletins
http://www.longbeach.gov/police/press-releases/operation-results-in-multiple-arrests--confiscation-of-numerous-firearms/,Media Bulletins
http://www.longbeach.gov/press-releases/richard-rocchi-appointed-deputy-police-chief/,Media Bulletins
http://www.longbeach.gov/police/press-releases/fatality-2-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/lbpd-promotes-new-leaders/,Media Bulletins
http://www.longbeach.gov/police/press-releases/publics-help-sought-in-locating-hit--run-suspect/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-seek-public-s-help-to-identify-vehicle-theft-suspects/,Media Bulletins
http://www.longbeach.gov/police/press-releases/felony-suspects-arrested-and-charged/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-seek-help/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-6-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/arrest-made-in-sexual-assault-case/,Media Bulletins
http://www.longbeach.gov/police/press-releases/suspect-arrested-and-charged-for-1996-murder/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---harvy-way-and-bellflower-blvd/,Media Bulletins
http://www.longbeach.gov/police/press-releases/duidrivers-license-checkpoint-planned-this-weekend7/,Media Bulletins
http://www.longbeach.gov/police/press-releases/arrest-made-and-charges-filed-in-july-4th-murder/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol-nets-five-arrests/,Media Bulletins
http://www.longbeach.gov/police/press-releases/officer-involved-shooting--no-injuries-sustained/,Media Bulletins
http://www.longbeach.gov/police/press-releases/long-beach-police-inspect-37-businesses-for-alcohol-sales-compliance/,Media Bulletins
https://coloradosprings.gov/police-department/page/report-traffic-complaint,Calls for Service
http://www.longbeach.gov/press-releases/robert-g-luna-to-be-sworn-in-as-chief-of-police-for-city-of-long-beach-on-saturday-november-22/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder---6300-block-of-knight-avenue/,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol-results/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-asking-for-public-s-help-in-identifying-person-of-interest-in-sexual-battery/,Media Bulletins
